island,대분류,중분류,소분류,Question,Answer
대횡간도와 소횡간도,인문·사회 환경,인구 및 마을,인구 수,현재 대횡간도와 소횡간도에는 몇 명 정도 살고 있어?,"주민등록상 2024년 1월 현재, 대횡간도에는 63세대 99명, 소횡간도에는 8세대 11명의 주민이 살고 있다."
대횡간도와 소횡간도,인문·사회 환경,인구 및 마을,인구 구성,"대횡간도와 소횡간도의 인구 구성(연령, 성별)은 어때?","주민등록상 2024년 1월 현재, 대횡간도에는 남자는 48명이고, 여자는 51명으로 비슷하고, 소횡간도는 남자가 8명, 여자는 3명이 살고 있어 남자가 더 많다. 실제 거주 인구는 이보다 적다."
대횡간도와 소횡간도,섬의 개요,기본 정보,면적,대횡간도의 전체 면적은 얼마야?와 소횡간도,"대횡간도의 면적은 0.34㎢이고, 해안선 길이는 4.8㎞이고, 소횡간도의 면적은 0.077㎢이고 해안선의 길이는 1.98㎞이다."
대횡간도와 소횡간도,섬의 개요,기본 정보,행정구역,대횡간도의 행정구역상 주소는 어떻게 돼?와 소횡간도,여수시 남면 횡간리
대횡간도와 소횡간도,인문·사회 환경,공공 및 편의시설,공공기관,"마을회관, 파출소 같은 공공시설은 어디에 위치해?","대횡간도에 횡간경찰출장소, 소횡간도에 소횡간경찰출장소가 있었으나 1992년 폐소하였다."
대횡간도와 소횡간도,인문·사회 환경,공공 및 편의시설,주요 시설,대횡간도와 소횡간도 안에 학교나 병원이 있어?,"병원은 없고, 횡간보건진료소가 대횡간도(남면 횡간리 346)에 있다. 학교는 대횡간도에 여동국민학교가 있었으나 폐교하였고, 소횡간도에는 여동국민학교 소횡간분교장이 있었으나 역시 폐교하였다."
대횡간도와 소횡간도,섬의 개요,지리적 위치,위치,대횡간도와 소횡간도의 지리적 위치에 대해 설명해 줘,"대횡간도는 북쪽에는 돌산과 남쪽의 금오도 사이에 위치하며 북쪽에는 돌산읍  작금항이 있고, 동쪽은 망망대해이다. 남동쪽에 소횡간도가 있고, 남쪽에 금오도, 서남쪽에 대두라도와 소두라도가 있다. 서쪽에 화태도가 있다. 소횡간도 역시 이와 비슷하다."
대횡간도와 소횡간도,섬의 개요,지리적 위치,주변 환경,대횡간도와 소횡간도 주변에는 어떤 섬들이 있어?,"대횡간도의 북쪽으로는 돌산의 작금항이 있고 서쪽으로 화태도와 나발도가 있다. 서남쪽으로 소두라도와 대두라도가 있고 남쪽으로 소횡간도와 금오도가 있다.
소횡간도는 북쪽으로 대횡간도가 있고 서쪽으로 소두라도, 남쪽으로 금오도가 있다."
대횡간도와 소횡간도,섬의 개요,지리적 위치,주변 환경,대횡간도와 소횡간도에서 가장 가까운 육지는 어디야?,둘다 여수시 돌산읍 금성리로 대횡간도에서 1.1km 떨어져 있고 소횡간도에서는 2.3km 떨어져 있다. 
대횡간도와 소횡간도,섬의 개요,교통 및 접근성,선박 정보,대횡간도와 소횡간도에 들어가려면 어떻게 해야 해?,"대횡간도에 들어가기 위해서는 돌산 군내항을 출항하여 화태도의 독정항이나 월전항을 경유하는 신아해운의 한려3호를 타고 들어갈 수 있다. 
소횡간도는 정기여객선이 없어 얼마 전까지만 해도 사선이나 낚싯배를 이용해 섬에 들어가야 했지만, 현재는 여수시에서 정기여객선이  다니지  않는  섬에  도선을  마련해  2023년  말부터  섬섬여수2호가 화태도 월전항에서 소두라도까지 운항하고 있다. "
대횡간도와 소횡간도,섬의 개요,교통 및 접근성,선박 정보,여수에서 대횡간도와 소횡간도로 가는 배편 정보를 알려줘.,"대횡간도에 가려면 돌산 군내항에서 오전 7시 15분, 9시 20분, 오후 12시 20분, 15시 30분에 출발하거나, 화태도 독정항에서 오전 7시 40분, 오후 12시 45분에 출발하고, 월전항에서 오전 9시 50분, 오후 16시에 출발한다."
대횡간도와 소횡간도,섬의 개요,교통 및 접근성,소요 시간,대횡간도와 소횡간도까지 배로 얼마나 걸려?,"돌산 군내항에서는 50분 정도 걸리고 화태도 독정항에서는 25분, 월전항에서는 10분 정도 소요된다."
대횡간도와 소횡간도,섬의 개요,교통 및 접근성,섬 내 교통,대횡간도와 소횡간도 내의 주요 교통수단은 뭐야?,대횡간도는 섬이 조금 커서 주민 일부는 자동차를 이용하지만 소횡간도는 대부분 도보로 이동하거나 전동차 등을 사용한다.
대횡간도와 소횡간도,자연환경,지형 및 지질,지형 특징,대횡간도와 소횡간도의 지형적 특징은 뭐야?,"대횡간도는 전체적으로 남쪽이 높고 북쪽이 낮은 지형을 이루고 있다. 
소횡간도는 북동에서 남서방향으로 좁고 길게 뻗어 있으며, 대체로 완만한 구릉지를 이루어 섬 중앙부에 경작지가 분포한다. 남쪽 끝이 높고 북쪽은 낮은 지세로 중간쯤에 해안을 따라 마을이 형성되어 있고 그 꼭짓점에 송전철탑이 있다."
대횡간도와 소횡간도,자연환경,지형 및 지질,최고점,대횡간도와 소횡간도에서 가장 높은 곳은 어디야?,"대횡간도는 요망산(91m)이고, 소횡간도는 큰산(60m)이다."
대횡간도와 소횡간도,자연환경,지형 및 지질,해안선,대횡간도와 소횡간도의 해안선은 어떤 특징을 가지고 있어?,"대횡간도는 경사가 급한 남쪽 해안과 남동 해안에는 감담골여와 몽여 등 시스택과 파식대가 발달하고 있으며, 경사가 완만한 북쪽 사면에는 비교적 넓은 경작지와 자연마을이 입지하고 있다. 대횡간도항에서 밭 사잇길을 따라서 폐교된 화태초등학교 여동분교 뒤편의 농경지를 지나가면 소규모의 몽돌해변이 나타난다.
소횡간도는 경사가 급한 서쪽 해안에는 파식대와 해식애, 시스택 등의 암석해안이 발달한 반면, 평지를 이루는 남쪽 해안은 자갈해안이 발달하고 있다. 무여와 큰여 사이에 큰자갈과 잔자갈들이 쌓여 몽돌해변을 형성하고 있다."
대횡간도와 소횡간도,자연환경,생태계,식물상,대횡간도와 소횡간도에는 어떤 식물들이 주로 서식해? 대표적인 식물 군락이 있어?,"대횡간도에는 출현하는 관속식물은 27과 35속 55종, 2변종이 있다. 주요 식생은 섬의 중앙에서 남쪽방향으로 곰솔군락이고 널리 분포하고 있으며, 부분적으로 동백나무를 비롯한 상록활엽수림이 분포하고 있으며, 섬의 서북쪽 해안을 따라 어가와 농경지가 있고, 휴경지에는 노방잡초군락인 칡군락, 망초군락, 억새, 환삼덩굴, 바랭이군락 등이 출현하였다.
소횡간도에 출현하는 관속식물은 대횡간도보다는 조금 작은 25과 35속 51종, 1변종이 출현하고 있고, 주요 식생은 곰솔군락이고 해안을 따라 서식하고 있으며, 섬의 중심부에는 농경지가 있고, 휴경지에 망초군락, 환삼덩굴, 바랭이군락이 출현하였다."
대횡간도와 소횡간도,자연환경,생태계,동물상,대횡간도와 소횡간도에서 볼 수 있는 동물에는 무엇이 있어?,대횡간도와 소횡간도의 육상동물은 인근의 대두라도와 비슷하다.
대횡간도와 소횡간도,자연환경,생태계,해양 생물,대횡간도와 소횡간도 주변 바다의 해양 생태계는 어때? 어떤 어종이 주로 잡혀?,대횡간도와 소횡간도의 육상동물은 인근의 대두라도와 비슷하다.
대횡간도와 소횡간도,자연환경,생태계,생태계 특징,대횡간도와 소횡간도의 생태계가 다른 섬과 구별되는 특별한 점이 있다면 알려줘.,"1981년 12월 23일 다도해해상국립공원으로 지정되었으며, 금오도 지구에 속한다. 생태계 보존이 조금 더 잘되어 있다."
대횡간도와 소횡간도,섬의 개요,기본 정보,이름 유래,대횡간도와 소횡간도라는 이름은 어디서 유래했어?,"대횡간도는 돌산 신복리에 ‘복병끝’이라는 지명이 있는데 풍수지리설에 따라 이 지역을 빗긴다하여 ‘빗간이’라고 불러오다가 ‘빗길횡간(橫干)’이라 하였다고 한다. 
소횡간도는 작은 빗간이라고 하여 소횡간도라 하였다."
대횡간도와 소횡간도,섬의 개요,기본 정보,이름 유래,대횡간도와 소횡간도는 왜 대횡간도라고 불리게 된 거야?,또 다른 유래는 임진왜란 때 왜병들이 바다에서 화살을 쏘면 이 섬이 막고 있어 빗겨 나갔다 하여 ‘횡간이’라 하였다고 전해온다.
대횡간도와 소횡간도,역사와 문화,역사적 연혁,역사,대횡간도와 소횡간도의 역사에 대해 시대순으로 설명해 줘.,대횡간도와 소횡간도 모두 조선시대까지 금오도와 비슷하다. 조선시대 1396년(태조 5) 순천부에 예속되었다. 1896년 돌산군이 설치되면서 금오면에 편입되었으며 1914년 일제의 행정구 개편에 따라 돌산군과 여수군이 통합되면서 여수군 남면에 속하였다. 1949년 여수시 승격으로 여천군 남면에 속하였다가 1998년 삼려통합으로 여수시 남면 횡간리로 개편된 후 현재에 이르고 있다.
대횡간도와 소횡간도,역사와 문화,역사적 연혁,문헌 기록,옛날 문헌이나 지도에 대횡간도와 소횡간도에 대한 기록이 남아있어?,"대횡간도는 신증동국여지승람(순천)』에 “대횡간도(大橫看島)는 소내발도 남쪽 30리에 있다.”고 하여 그 전부터 대횡간도로 불렀음을 알 수 있다. 또한, 『돌산군읍지』에 “대횡간도는 남쪽 20리에 있다. 수태도 동쪽에 있으며 주위가 10리이다.”는 기록도 있다. 옛 지도인 『동여비고(전라도)』에 돌산도 남동쪽으로 대횡간도가 묘사되어 있으며 대부분의 고지도에도 ‘횡간도’ 혹은 ‘대횡간’으로 묘사되어 있다. 『한국지명총람』에 지형이 비뚤어졌으므로 비깐섬 또는 횡간도라 부르는 것으로 기록하였다. 조선 후기 고지도 중에는 비간도(非間島)로 표기한 것도 있다. 
소횡간도(小橫干島)는 『신증동국여지승람(순천)』에 소내발도 남쪽 30리에 있는 섬으로 소횡간도(小橫看島)가 처음 나타난다. 옛 지도에서는 『동여비고(전라도)』, 『1872년지방지도(순천)』, 『대동여지도』 등에 소횡간(小橫看)으로 나타난다. 
『호좌수영지』에 따르면 횡간도는 조선시대 전복을 잡아 바치는 잠수군들이 살던 곳이었음을 알 수 있다. “전라좌수영에 육류를 공급하던 푸줏간(肉庫)은 각종 어물을 노동력별로 고르게 나눈 뒤 별도로 보군창(補軍倉)을 만들어 이용하되 산 어물은 시장 가격에 따라 사서 쓰고(貿用) … 전복은 소속된 횡간도 잠수군처에서 벼 1석에 100개와 바꾸어 쓴다.”"
대횡간도와 소횡간도,인문·사회 환경,인구 및 마을,마을 정보,대횡간도와 소횡간도에 있는 주요 마을 이름과 그 유래를 알려줘.,"대횡간도는 대횡간마을 1개만 있으며, 1626년 돌산 죽포에서 천안전씨 윤동이 처음으로 이주하여 살았으며, 이후 돌산 신기에서 김억이 이주했다. 1630년경 구례에서 강만태가 이주하였고, 달성서씨가 이주하여 마을이 형성되었다고 전한다. 
소횡간도에 사람이 처음 들어온 시기는 정확히 알 수 없지만 1630년경 대횡간도에서 진주강씨, 달성서씨 등이 건너와 정착하였다고 한다."
대횡간도와 소횡간도,역사와 문화,유적 및 유물,대표 문화유산,대횡간도와 소횡간도의 가장 대표적인 문화유산은 뭐야?,"1) 놀이청
횡간도 동북쪽 해안에는 50평 정도의 넓은 파식대가 발달되어 있는데, 이곳에 “전라좌도 수군절도사 유성채, 군관과 절충장군을 겸한 󰋫탁․안해우, 순천부사 박두세, 방답첨사 이이준 무인년 오월󰋫일(節度使柳星彩 軍官折衝兼󰋫鐸․安海宇 順天府使朴斗世 防踏僉使李以峻 戊寅五月󰋫日)”이라고 새겨진 바윗글이 있다. 절도사와 순천부사, 방답첨사 등 군사적으로 전라좌수영에 소속된 관직과 이름으로 보아 방답진이 설치된 이후 이들이 함께 모인 것을 기념하기 위해 새긴 것으로 보인다. 전라좌도수군절도사 유성채(柳星彩)의 재임 기간이 1695년 8월부터 1697년 5월까지였기 때문에 바위에 새겨진 ‘무인년’은 숙종 24년 무인년(1696년)에 해당한다. 지방관들이 무예를 연마하기 위해 횡간도에서 건너편 돌산읍 금성리에 있는 해식동을 과녁삼아 활을 쏘았던 곳이라고 전해지는 이 파식대는 관리들의 놀이터 역할도 겸했다고 한다. 때문에 마을 사람들은 이 바위를 ‘놀이청’ 또는 ‘청노리’이라고 부른다.

2) 관왕묘(關王廟)
관왕묘는 중국의 삼국 시대 촉한의 장수였던 관우를 모시기 위하여 세운 사당이다. 우리나라에는 임진왜란 때 참전했던 명나라 장군들이 관우의 혼령이 명나라 군인을 돕는다는 믿어 설치하기 시작했다. 대횡간도의 관왕묘는 1730년(영조 6)에 세워졌다는 조사 보고서가 있으나 근거가 불확실하고, 조선 후기에 세워진 것으로 보인다. 19세기 후반 관왕을 모시면 좋다는 이야기를 들은 마을 사람들이 관우의 초상화를 각자의 집에 마련해 제사를 모셨는데, 참여하는 사람이 횡간도, 화태도, 나로도, 보성군 등으로 늘어나자, 사당을 세웠다고 전해진다. 최초의 사당은 횡간리 280번지 대나무 밭에 위치했으나, 화태도에 사는 추근호 씨의 할아버지 추희조 씨의 선몽에 의해 현 위치로 옮겼다고 한다.
현재의 관왕묘 건물은 해방 후에 중수한 것으로, 마을 남쪽 언덕에 대지 66m²에 건평 13m² 규모의 목조 슬레이트 건물이며, 내부에는 1914년 제작한 관왕의 벽화가 걸려 있다. 중국의 관우, 유비, 장비 3인은 같은 제실에 모셨고, 보정대사(普靜大師)가 옥천산에 암자를 짓고 살았기 때문에 옥천대사(玉泉大師)로 불렸던 스님상은 다른 방에 모셨다.
옥천 대사는 젊었을 때부터 관우와 잘 알고 지낸 스승이자 벗 그리고 생명의 은인이었으며, 죽은 관우가 가끔씩 나타난다거나 자신의 목을 찾아 달라고 부탁한다는 이야기가 산 아래 마을로 퍼져, 마을 사람들이 관우의 사당을 세우고 제를 지내기 시작한 것이 관우에 대한 신앙의 시초가 되었다고 한다. 관우는 병을 치유하는 신, 과거 급제, 복이나 행운을 비는 사람, 장군, 재물신으로 등장하고 있다. 즉, 관우는 중국과 우리나라에서 유교적 가치인 충의뿐만 아니라 민간 신앙과 결합함으로써 나쁜 일을 없애고 복을 받들고자 하는 민간 신앙으로 변천되었음을 알 수 있다.
관왕묘에서는 일 년에 경칩과 상강 두 차례 제를 올렸다. 온 마을 사람들이 참여하는 것이 아니라 조상 때부터 지속적으로 참여했던 집안의 후손들 24∼26명이 계를 조직해 자금을 모아 두었다가 제비로 사용했다. 이 계에 들지 않은 마을 사람들도 설날에는 성묘한 뒤 대부분 관왕묘에 가서 절을 하였다. 관왕묘에는 옛날부터 칼과 초상화, 책 등이 잘 보관되어 왔는데, 일제 강점기 경찰서에서 빼앗아 갔다.
그동안 어업에 종사하면서 제사에 참여해 온 집안의 후손 40여 명이 광역적인 관왕계를 조직해 순서대로 제주를 뽑아서 운영해 왔으나, 고령화와 재정 부족 등으로 관왕제와 관왕계의 명맥이 30년 전에 끊어져 버렸고, 당집도 거의 방치되어 있다.대횡간도 관왕묘는 여수 및 도서 지역에서 관우를 모시는 유일한 사당일 뿐만 아니라, 한국의 동제인 밀 신앙(馬信仰)과 중국의 관왕 신앙이 복합된 의례로서, 보존 가치가 높을 뿐만 아니라 당집의 보수와 관리 및 당제에 대한 지원 역시 시급하다."
